N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency
14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,mungbean,24.7320869147292,2,5.899465873826669,16.224448134473654,440.8416528968775,5.560818397039792,1,11.903803860926333,97.620301424591,124.35302289956334,2,40.256400288139695,1,9.315582959203006,1.5241443388292537
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean,22.484433924046137,3,7.578688814992074,16.89303352234699,390.3559587884441,1.9813016477587715,1,19.800345571464,83.43551365499751,89.8798796510059,2,18.14165939754372,3,12.949566920544587,3.8947093771980272
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean,11.402539356998794,3,11.355889337197498,8.03394412668489,420.58124228902943,3.1194214845378494,4,6.629019063650249,69.56757292010822,162.2115142975116,2,47.66023781223692,2,69.76822623845096,3.177945054129654
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean,22.08148010791099,2,7.607656468366766,7.500012894699619,417.97009189654216,2.6718209508368536,4,11.492481457265804,74.36620510948036,156.27800171407574,2,25.33488584850645,3,77.70959981791007,3.4422690291564737
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean,26.23302146648161,3,5.788779725272575,6.978795568065697,400.8839211700604,6.123245865448629,6,13.347020969872116,13.018482086353222,179.90972750152187,2,19.810814951772688,1,56.64198625918559,2.0620392609098546
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean,18.87115170465069,1,5.576141179640385,6.399982121585717,390.4579538812476,7.678046358918431,3,17.269830118669212,39.50075116604344,72.1137879378363,1,39.35917653338595,2,24.39602943817449,3.247032048103397
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean,28.66508856327472,3,8.17095365937584,14.457716861200986,383.58961854031287,4.693911681664237,4,5.6694268404667545,87.5219839422208,179.09836786234132,2,37.82974880609078,2,17.46964102767873,4.115820278043751
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean,17.12070475802118,1,7.827264304211853,0.6640737862093449,356.5887368100393,5.944345804867277,5,5.981973777214476,40.68538241032837,136.37629868408635,1,29.530348486189077,2,63.90464640008714,2.6982724138544323
34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,mungbean,24.94473910818272,2,9.65907455744158,11.340469340089967,380.6628519737677,1.1226346124607014,2,17.088616038557497,62.36845018467784,181.37260550499823,2,5.428551936316007,2,44.42984952819696,3.824082560040989
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,24.404918822352524,3,7.121041597292145,18.21332158201602,384.344735927687,2.878720402127975,4,8.180664789164245,67.24167478095501,109.80672690326148,2,41.33611866456904,3,6.580660894974011,4.800520508152797
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean,23.550068739343324,2,8.95437910855697,19.41290050266285,446.0539623082047,1.6968176693227155,3,17.446376455638,80.31078401220695,72.08074640097868,3,29.903513615604183,1,88.19131559366141,4.506149649585761
5,45,21,28.36291385,88.00989267,6.487124217,43.05130077,mungbean,27.361352207263565,3,9.510164739539354,1.0869656059702848,360.6948344284867,4.405542851544904,1,14.58284157754409,10.165241920978518,136.8778857054766,2,38.0633226592188,2,6.158653855694862,1.4956908918261074
22,37,20,27.62749466,86.49366929,6.605733068,39.26137642,mungbean,23.95993124570132,2,7.069340577545434,0.5024926251262563,393.11236674053134,2.2295612394182265,3,17.99531880882654,22.77090248125116,108.40347174624212,1,31.773629362778777,3,63.88369419627394,1.3384841759576198
40,51,17,28.66086349,86.12194568,6.860602782,50.01534317,mungbean,29.66750757185857,3,5.668087676421662,3.8554870115677375,358.116839944377,9.731649307706563,2,5.120032545129725,57.9808071471353,136.67465270054322,2,4.472954345654462,1,11.738676227159685,3.932479788599695
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean,15.13176545749669,1,6.628777207590542,14.365636813455549,426.6984771305092,4.909971703262595,3,9.146224006178745,17.305225248719825,184.44222143919737,3,29.452261325630047,3,82.51507701289633,3.842561886710993
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean,29.60982808655724,3,9.142173471891418,2.644329589550991,432.0031917172272,2.102557598817891,1,12.351444940587855,74.00184641274879,83.59398800199217,1,19.78896068199664,3,68.48798617979502,3.178233401378305
38,36,21,28.02952623,84.8845732,6.556372966,36.12042927,mungbean,10.50661295510137,3,11.577044996407077,2.8271035116278176,434.0139525335403,2.8088038386097525,3,7.456285996613666,57.44318648744772,107.43748095346952,3,4.371497947856751,1,3.775425448317837,1.6857164721718711
6,37,17,28.08657178,80.35005927,6.760694228,38.14476781,mungbean,29.354737294445616,3,11.087007992721738,9.664957262331916,415.82741129992985,1.3176951734269078,1,8.173172837667805,54.55277276325282,133.9913064665919,2,40.87672355012186,3,85.86355701417385,4.369280660848471
6,47,18,29.16174608,80.28038146,6.715276663,40.16545979,mungbean,27.60914462931225,1,11.177068350624443,15.470662880917192,384.7250940653213,6.5774494095024965,6,13.182658035537528,31.629052933350955,108.88304447587058,2,48.110109093871074,1,4.398369653856282,1.0098793158669317
24,44,17,29.8596912,80.03499648,6.666380512,50.66487502,mungbean,29.146111076779214,1,11.150097755717368,16.73248106535018,376.885585353395,5.69317678348879,3,5.493859357593379,31.02748591627984,95.19039742906912,2,46.217059729561946,1,67.08881550406021,4.696934795491084
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean,14.239136974517791,1,8.79932911515087,0.3331277200397187,418.6148778863097,6.95444629128521,1,6.013455775344818,58.65137527891166,155.6591529376839,1,16.3777903965291,2,72.42722090829294,2.096714133819357
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean,23.440529568659336,2,10.838772958420416,15.60483356137956,419.5160355745976,4.090801775363449,4,13.937258424004748,34.74370718983179,120.8385755614118,1,3.4529150989251525,1,69.57312618613682,2.629191817435851
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,11.661358078018417,2,8.46482226627843,8.342840531929983,355.91937784908026,3.985567798864174,4,13.10106079882591,72.9129551464377,63.50617900278353,1,30.33113167855048,1,52.6843743063509,2.0271950430709293
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean,22.98077834388595,1,5.494881706440911,18.12106918722083,428.29799611559343,2.379288954619053,4,8.860870006789508,68.01657074272896,183.9586213001541,3,12.92155952276176,2,47.20460820659053,4.9492891053459385
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,29.033398635116285,2,10.29776739900633,13.88035753081864,367.2667739677519,5.893271831813116,2,11.824000668712628,90.9847461249218,150.9985254746033,2,8.660981948697316,3,28.939611908199332,4.068456607549175
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean,15.314463414163033,2,9.144012168297472,8.212375813589968,433.6612806133312,2.7744470428400043,6,10.816641749979668,0.0656899861653403,146.98071359501515,3,19.26838285506016,1,69.68357850833551,3.104033820984504
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean,20.287319496496032,2,5.207686992138332,6.123845778343291,370.5147340862762,2.7017666772937403,1,7.572633422768209,5.993289318553108,188.60076191114652,3,11.965474155610966,1,12.561058257546964,1.7644157574681802
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,mungbean,17.7157768054615,3,10.568648970003215,17.734310667496317,355.7771604475385,7.686820021283655,3,9.160521424211057,27.81764204367283,126.42838700104328,2,31.99566210277028,1,40.336887588204384,2.6723407591101647
22,54,20,28.56149805,83.63802195,6.689825155,41.013132,mungbean,25.66663034078251,3,11.261724208850609,1.0439915076258832,413.6910122503096,7.053076400775706,1,13.672741208290503,56.80896239661492,193.6555155808313,1,30.396229943253577,2,45.8749524534074,4.84095195822511
29,45,16,28.43683487,87.91332682,6.583381939,43.12063289,mungbean,14.257501799405537,1,10.872232836095066,8.842491454079886,366.8034163839278,6.0595358504597785,1,13.266938023573456,45.21026160524742,195.9146550892993,2,47.253156414833,1,49.40789866524785,1.9132490032789489
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,mungbean,11.924927051281731,2,7.458857033604382,0.3376949584646782,389.25602897098446,5.678531006017132,2,8.246649742764491,20.16684905938988,187.46655981055525,3,28.13455512780249,3,72.68841219983062,4.125197586424832
10,37,22,28.7275267,89.12760359,7.069747814,58.52974279,mungbean,17.84930633635421,2,5.7746495699956455,13.134142324486206,368.9867389589185,3.67550561384366,4,7.422017192863086,57.2374599523225,160.44535006661815,3,2.9697062309190447,2,44.60379052623678,4.55253872477149
4,44,19,27.95639663,83.52706038,6.921993878,43.25726752,mungbean,28.69797587119391,3,5.203966330062462,13.64409870134318,409.00298624952575,9.684244699772307,5,18.256759712218937,53.15579662752336,88.43146522804989,2,16.618845892799193,3,44.483237210318,2.7430766915677096
20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,mungbean,12.364684035734651,1,5.0805159091736085,6.892584945428717,395.2920185066278,1.3090863802542554,2,13.059993440389269,90.86756132157744,101.72538685372793,2,21.35276716450583,2,28.564027550934547,2.252382713795479
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean,26.96349884726317,3,6.358876678063082,8.737910097302361,397.7465295272182,1.8892128620285544,6,17.070357510114743,7.996987706132952,160.16413606534178,1,0.5905335264858425,2,12.960066683772196,1.169250477571831
25,48,21,28.438097,83.48991368,6.267684328,52.55469976,mungbean,18.612922244354976,2,10.030710261274812,11.36428209901161,406.8325454466031,4.205619608621003,1,11.273380826937686,53.50598470610687,113.34548329158793,1,11.700079038499617,1,80.96126386478558,2.5448077798919084
56,79,15,29.48439992,63.19915325,7.454532137,71.89090748,blackgram,18.922578028891927,1,9.191656129359494,19.270504094265544,385.63827938346793,8.036079677972126,4,11.014390246584512,19.4391788287283,104.53137484517814,3,8.054422566324938,1,71.5197743887691,4.647243657494869
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram,26.467277437375525,1,7.756742701577019,13.51039294794251,367.0861571014446,5.945108745690581,6,14.332923662893457,54.390863460683,65.71082491127477,2,47.63017708599011,2,40.60210142402953,2.476589509542112
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram,17.847875103559108,1,5.606756913903757,6.503058374370316,423.6303973199391,7.098344554741495,2,11.783802400828565,17.83712989970797,73.98434354427917,1,46.22534285362784,2,90.85330432584584,3.788237438066084
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,20.5781345707444,2,10.983093574913802,10.894159173350124,385.3885687092665,3.585402074437731,4,10.571228796753877,11.01176860295554,85.18682216924896,3,11.9019897672917,2,10.255749061908448,2.934417933282647
44,58,18,28.03644051,65.06601664,6.814410928,72.49507741,blackgram,26.779319044777264,2,8.359980431894265,17.83873384580256,434.33865685516537,8.73997196714627,6,14.869845294232883,43.65510480127962,163.2946577927375,3,8.583264440551192,3,16.000826665074964,1.143063319549087
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram,23.292722904671827,1,7.902764878274361,8.76272601854196,433.5408732228823,9.98112927450739,3,6.563073809749692,58.80673471963901,120.56714336454505,3,39.20003347338712,3,17.67328714554499,4.916220737424393
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram,16.532717945506896,2,10.586124760950325,11.907816206457476,373.3767105932916,1.5814922959725026,1,16.602604870814893,61.28948846202356,105.42243131698444,1,16.534011649124146,3,49.176820732934026,1.255564253971042
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram,15.649079354772612,3,8.951445002897177,10.835165555130764,423.2790686481394,1.314301915031724,4,17.943273125636075,22.003132379392387,156.5596174595184,2,20.35678630279176,3,37.118052401570125,3.036800573401638
27,64,21,32.84213012,68.68401492,7.543804223,73.67166182,blackgram,11.107117322247351,2,5.839071196449529,16.872362276403955,368.5777097526811,3.440820108626049,6,14.13166551941277,8.948641311090311,185.9673843488424,2,7.932424734322319,3,68.68180563429213,2.613095409144007
50,74,17,27.10053268,63.36085585,6.5408208,73.84949872,blackgram,15.369051103041096,1,9.591871830187705,2.631042772258354,399.3824738253012,1.5399400895889173,6,11.229805851617144,30.086582644205507,144.0582826092894,1,46.14562639181224,2,44.09536957821069,1.6797021112964434
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram,27.24438637881604,2,5.094887532590085,11.072496779059122,381.5943652029813,7.667592901456899,2,18.487593495454583,46.90151239749854,102.29354150771128,3,24.074377811001085,3,68.08082239262372,2.7601284371660624
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram,24.558808594651648,3,10.482074099653111,6.115096971387535,444.3151904768616,7.017896366273345,1,5.067141847034413,59.84297395396661,60.67619902218952,3,20.589680906323228,2,70.72101713838917,1.5939381511223925
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram,27.22840461276248,1,10.106772690724112,3.8284566241291,412.1433191624531,3.5672895611202486,2,13.02598944030411,8.112501635995928,50.63697165072813,1,21.884875797250185,1,67.07301448895791,4.665151071808281
55,66,22,30.91219459,68.79427388,7.747775263,66.63830637,blackgram,29.868738998853317,2,8.323945459513116,12.443540151971284,404.896195551456,5.456156936257829,6,11.933347329514683,13.289574023746145,182.2706500419665,2,8.207947153728574,2,93.97683731601482,4.76246135702345
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram,14.431461476970997,1,11.879486791349615,15.638596817760888,373.8808763203545,3.98933327701582,3,6.396930807088294,46.97023043664984,106.28959531394024,2,24.042336638436883,2,89.80774063003423,2.1026904531596187
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram,19.13805170446003,1,9.151017234400271,19.650616903898136,390.2999405655276,3.8384874454582665,4,18.075295812636615,29.06502517451164,183.16726339664,3,46.38267302789619,2,13.557431288892897,4.041723822909636
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram,18.436854100084386,2,7.677021777254691,11.882356108654577,397.8454410520954,9.667150129250674,1,16.54380697601012,93.1595494878558,198.0416735829436,1,45.58404609641952,2,80.3856593430933,3.3845534485317645
50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,blackgram,25.602886753243176,1,8.610037248469956,17.03407316788102,425.0895161388173,5.822046061428948,2,15.131312056873576,84.30791684304533,89.94207353374462,1,39.22212709465782,1,18.100603140909374,3.644557505548892
30,65,25,32.88733849,64.59457409,7.70650895,71.50569456,blackgram,10.0829206182682,3,5.230110114746603,17.250480152451843,446.0517745641224,5.564829835684749,5,16.88894961002032,61.06565122082299,83.35247686197148,1,21.690136791549712,2,35.75136815052045,3.2505096470318056
20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,blackgram,13.646635296163916,3,7.659623155515862,13.315719808468897,372.2885485015453,7.800092388246922,6,15.313625395428565,12.908864585610967,67.37642970029091,2,38.12598646279954,1,16.758696167969656,2.805022294190884
58,71,15,27.82592799,67.5861883,6.919243702,74.01229707,blackgram,16.51250342830847,2,9.884864880985257,10.49667546625081,432.5491967532881,9.957045678380066,4,11.530076813913777,30.137838389737936,116.53077378215482,2,28.72234941497001,1,52.420987351669226,2.358748143984829
25,71,24,28.49538735,60.44848407,7.187721818,74.91559514,blackgram,13.610894518514336,1,8.142420579924092,13.920700459505486,426.0770330202066,1.4652667351086182,6,5.580136797569292,79.20061359973344,159.8400644661903,2,18.91382727059272,3,87.74772588296493,4.239861925813785
52,71,16,27.74274761,68.53997144,7.075886472,71.78615328,blackgram,18.31880842937396,2,6.22900597212474,0.8646567970618957,384.9804843474358,4.661984963631134,3,18.832002649101177,10.03712376080118,163.2871170261023,2,32.69033921414921,2,21.154919470070965,3.988968507760309
40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram,17.61211365012349,3,7.091492010589074,1.6163234138594196,388.3248644682168,1.554756978652595,5,15.291371419512185,86.88072197332394,74.62377489951865,1,23.130979425338023,3,36.95263177708023,2.383615191607352
20,60,25,27.3254209,69.09047809,6.726469088,61.19250859,blackgram,18.27169062729123,2,10.698454693740754,17.240716658312486,362.7167176916475,1.6624323928132727,4,9.354547601254986,72.41392762200877,174.7781740882922,3,28.15696283327158,1,51.97755684291104,4.655028844108863
48,61,21,30.28496619,61.69295127,6.628264883,65.62859526,blackgram,16.04396540629365,1,8.604601630588135,8.921026970440927,430.29829044669066,7.254118372763572,3,9.295367708738569,19.5638592658686,150.66977606930715,2,36.70285298860311,3,99.46941011799689,1.9130487705279304
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram,25.999899765748083,1,7.348115112245079,15.547477955538731,396.8493593775919,2.545208556174425,2,19.07183959024545,51.77765954214306,127.91789266095192,2,29.844599029812287,2,62.36810919499791,2.9514103102568146
48,62,15,25.36586097,66.6379724,7.538631462,65.81655892,blackgram,26.835018838945256,3,6.891373786623266,11.18781818156396,421.795439658548,7.7892620144999585,2,15.319779973347384,48.16151629502522,180.60572692020085,3,27.16903152774283,1,14.902698534094982,2.171385332459931
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram,22.106012685551185,3,8.208097998451727,5.439752819005874,387.0913481904231,8.055024166004337,6,11.03150677420312,67.17379583940122,73.37568349208142,3,40.71251087468033,3,18.11935145051259,2.3992154977540703
21,63,22,25.09737391,67.72837887,6.859409487,74.61649888,blackgram,28.138703794532923,1,9.700013822286143,5.114374244334914,381.8898108578714,5.820814209109331,2,11.79263096702799,31.54671766558558,194.63639907381616,2,40.94074662667639,2,17.142840297218733,3.763823381316308
20,72,19,32.47648301,64.34848735,7.397190844,65.820457,blackgram,27.019000199708117,3,5.58106823009286,13.86790981177418,370.0283939774648,8.670186216139424,1,14.971766342736522,42.16937760141538,190.61647353307183,3,30.3075911296129,3,64.69790666351692,4.346772568122207
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram,27.00848098599995,1,10.010991701609614,3.514824827075702,393.6301309896302,9.99280222597621,3,5.445247487247115,71.78558733971589,62.41911573572013,1,3.448945717649571,3,15.402950131366588,1.7805124782882429
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram,21.523216255559326,2,9.2803712536085,6.976037703455125,356.6483819254244,9.33059421892278,4,12.19956712937601,54.21980040702646,94.75979929375828,3,34.21305422496039,2,65.79232810285924,3.2645393629008788
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,29.874288781108586,2,6.719868002891305,9.319220434306745,424.0250764453127,9.70673253832476,1,9.40767573320064,98.98309142043888,146.37218810389942,1,45.35882501911984,1,69.85981230898142,1.1966515983905053
39,60,21,34.89814946,63.59948557,6.97297656,64.72797143,blackgram,28.892264485924574,2,9.138024139989016,14.134481884888435,390.1494257319296,2.2608344849229685,6,7.733598997635678,12.941719439253784,134.77764423891185,3,22.29846422108111,2,11.91074642503126,4.456775851376639
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram,20.256072078972384,2,8.513747305566397,0.1697610322867171,394.3161151368288,9.814070819436676,3,6.156999801710866,94.84780304150358,88.03898210198298,3,47.31342086158274,1,91.1139680084242,4.974024833956182
21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,blackgram,24.231881594151652,2,10.90657507425542,8.1231291839304,382.24545212753367,2.1797677223210026,6,15.389327730105212,59.66078317769564,95.12893874147936,3,11.711689038415583,3,67.19822226664515,2.953830870591314
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram,22.36151771380224,2,5.511941232022479,1.1031463431507516,408.9912229992451,6.970765885562602,1,10.177759178982638,5.958802156942133,187.9560414325008,1,16.94040727265625,3,89.32009609411783,3.408121227158564
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram,26.451794927584427,1,11.553600695920732,12.85503646964965,430.7252040753533,1.7367079316017526,2,15.317315947509522,22.80717886938336,151.8923373571551,2,36.88173438822656,3,83.3247121944187,1.3429864802452842
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,blackgram,10.992659009788897,1,11.5249214718563,3.0194590402103083,439.2044213693608,3.0701632443847835,3,16.098441137695083,34.54561499679749,72.6382077363155,3,10.40247184547572,3,63.5229989096202,1.1827672489687373
24,80,19,29.67892453,69.0854554,6.808041722,65.66436565,blackgram,27.821200046958005,1,10.81188343557905,19.591857181532543,388.7133963215799,2.5841719012644924,6,6.510280534957897,59.20285623028199,64.29046029603937,3,9.183066681075214,1,63.81996924079986,3.250484355243185
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram,14.855370604313354,1,11.210130935672607,3.653289074078743,436.00999734239286,1.2065562640553598,6,12.832847243513504,25.243916832515755,153.79970077928374,3,4.887897777785383,1,34.997315130536286,4.8990724616807695
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram,24.9099394622734,2,10.347051184277149,12.124319587535714,376.8338152346977,3.4137835856805663,5,12.83650918642269,56.880961018634544,154.0690890069302,1,47.52729839925541,3,84.11374911034714,1.6574569658489704
55,78,21,33.39438752,62.93692886,6.602888249,63.57445989,blackgram,28.736961880967943,1,5.341972385235391,0.9046086986397794,408.0909955635647,9.07679090438356,6,18.18947319101129,66.80565816912744,89.11704199613982,3,28.06850860333114,3,37.40478174855309,1.8455052345589027
50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,blackgram,29.88728024002992,1,5.297057520782795,10.263674146180067,428.3073343843985,5.613081019408456,2,16.860066715683935,79.95587222935924,129.9587894841057,2,13.340950518327638,1,39.23377227967955,3.8748187219622015
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,blackgram,27.53323428378236,2,8.051484276634657,6.650263710223907,356.6769822529189,8.78874097701579,5,15.87346912943228,44.09882530660242,111.88469883792584,2,12.145016671015108,1,33.03312049852708,4.506014112938477
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram,17.8144256944369,1,11.260861092009913,16.025316198575187,374.7967661847132,2.571329901487574,5,5.121105741765044,40.38815006835029,86.03300245354444,2,49.03041867874565,1,61.730052872688645,1.9981416705778607
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,blackgram,25.06094807513915,2,10.62770979144067,7.663871227056315,409.055467938469,6.003239505117515,4,9.90236847942932,17.370140302455006,156.08010202144814,2,13.469121041077544,2,95.79365135392923,4.84773923508363
23,70,15,34.6008247,63.11296779,7.403623355,60.41790253,blackgram,29.620836117410114,3,8.574941324379031,8.587600156410272,368.0946270063741,2.335926174600433,5,16.64985238429464,41.88805544084497,194.6125768494068,3,41.34875031190699,1,62.05724224044224,3.9470631659220303
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram,14.841228761081371,3,7.844482610827926,19.983758249450595,406.5005821860256,3.4349949448147683,4,10.360370877233605,22.125455925882065,172.06074618132618,1,26.51671296879651,2,69.8060518326831,2.791499520284755
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram,18.16695378725479,3,6.511672498757356,14.016686824307753,427.5098872002775,9.783091025739251,6,8.136597354541186,37.22295437522365,117.74159336186368,1,39.99959289902095,2,30.389216009717323,4.556876122173283
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram,12.108626796795903,1,7.399729392584067,5.143324051794529,395.3934025182148,6.81792384978133,2,9.03377900695986,52.28123252866618,146.0076261603397,1,49.23628500866644,1,53.67983877633936,4.819772402201583
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram,12.920400303176496,1,10.147753883442158,16.973603743548352,421.6472698730119,8.890250732296316,3,10.971969631797958,16.169267952289445,55.509855090416806,3,38.40741565870805,2,78.73427324139745,1.3385393565269643
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,12.644838590168144,1,10.770374927879171,19.344046055152127,363.7065451285466,7.978737149951488,5,15.221322943397007,6.363183448273757,145.85744220412107,2,19.011270952029307,2,78.06274051764883,2.1861297971506404
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram,10.796257502339472,1,11.594514260569769,12.020205106268536,399.95630657729066,5.686842209432004,2,11.105251884576656,76.34389733946388,140.2290349013113,2,48.06501708621049,3,34.32365238280769,1.6279709547624002
20,68,17,30.11873003,60.11680815,6.578714843,71.72980375,blackgram,10.818319611405244,3,8.928754651783434,17.29532928267083,408.9807492558236,6.796996860963593,2,6.302929277219317,0.4659333647148767,127.69643411605914,3,2.5253346198019444,2,49.92381248547365,3.890583903297778
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,10.092302479295224,1,5.3769081564223535,15.77020990141536,405.9589692194056,3.000780450470375,2,18.091770263572528,66.65577871446716,99.63635367225574,1,30.54158151462662,2,63.27436801635835,2.98292357198612
44,76,22,27.26458947,68.01232937,7.775306272,68.91754359,blackgram,17.977476906476454,2,8.69791843703997,6.177301643398218,369.20628365146297,3.346744793363857,6,14.959958457850943,8.325817911822197,194.73841426068023,1,21.329861066557505,3,5.921960171661289,4.781444598333863
34,60,16,31.35730791,64.24992106,7.322555223,63.85668948,blackgram,22.9996416547392,2,7.824448877768872,7.424200339667539,389.1864655376613,7.471551355793187,4,8.378453168178808,95.00709364141632,191.11147527632264,1,10.150818325071551,2,46.31510329987676,3.099273055923887
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram,27.7827388314278,1,11.764151140927703,6.314121103564023,370.9132361628601,5.158967527913977,6,15.623239732805605,5.973358138236895,124.28650757682946,3,30.53018111668426,2,88.43142782628448,2.70744308707411
25,68,19,29.39982732,64.25510719,7.108450121,67.47677295,blackgram,18.26070172110823,1,6.781280908845157,9.55901640308984,444.36665929263415,2.8410066857905307,5,12.104943995977468,33.11682171143,75.06525515108467,3,12.644526969690215,2,65.8144512106195,2.476153478214783
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,26.2709344099806,3,5.694865036669737,0.1807260066130278,379.2132127928223,4.698816359205969,6,7.334254571900827,83.76175987488237,110.30103782164042,3,3.980968250828065,1,30.389776745561623,4.778841273241292
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram,22.94600596496226,1,7.378597506846579,18.590630674987302,384.3919174963336,8.825775089728321,4,19.474085239815928,39.80771504628736,50.20999036684216,2,18.73129367804544,1,62.23478576736365,1.2005054953406191
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,20.113293079539623,1,5.063887239785832,3.878962623720412,371.2992317284297,7.598530598745731,6,12.64317568134402,24.72035450108878,135.49984369999714,3,46.23666004424658,2,57.24122257162016,2.7098829578931527
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,29.209071571315924,1,7.051620689415581,1.872791280049364,431.3003551939999,4.146056028363027,1,19.520129228580032,95.35511296721988,130.10517342022558,1,16.878671291779668,1,85.4888846980033,4.723537303246935
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,23.69962341014208,3,11.799487714054544,1.3828388462876484,361.8470084135688,1.7304186406525564,4,16.329316861528618,10.423496231446949,144.72862041740888,3,21.424004593279072,2,64.21834523537355,2.99644040453646
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram,29.784502645239744,1,9.530569812064543,4.669588993648468,434.9618214861572,3.164770027185559,1,6.5260159269639,0.6390887070379714,127.71224823901218,1,18.885532720592277,3,48.236477578324376,3.1804356774603937
52,70,16,33.66855394,66.60416867,7.534811833,67.32520551,blackgram,17.29969334991618,3,6.448743837863282,16.57287258546842,377.2860584857802,1.4736359362421825,4,7.909298531878886,35.74725669250686,71.14582367300697,1,12.31703372260466,1,1.6128539119043217,1.433932147750339
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram,25.145010558349448,3,5.106841959686991,16.379127462388666,418.9974781666148,1.5203979373611851,2,17.442167991559455,20.13914721550394,114.68805617232346,3,26.78917988695879,3,46.4971940770443,2.3569248468643305
